Year;Country;Population;Type
2000;Costa Rica;3.88258;State
2000;Cuba;11.10586;State
2000;Dominica;0.07082;State
2000;Dominican Republic;8.46891;State
2000;Ecuador;12.44584;State
2000;El Salvador;5.84982;State
2000;Falkland Islands (Islas Malvinas);0.00285;State
2000;French Guiana;0.17;State
2000;Grenada;0.10161;State
2000;Guadeloupe;0.43;State
2000;Guatemala;11.08503;State
2000;Guyana;0.78556;State
2000;Haiti;8.41289;State
2000;Honduras;6.3594;State
2000;Jamaica;2.61563;State
2000;Martinique;0.416;State
2000;Montserrat;0.00395;State
2000;Netherlands Antilles;0.21018;State
2000;Nicaragua;4.93515;State
2000;Panama;2.89951;State
2000;Paraguay;5.41824;State
2000;Peru;26.0867;State
2000;Puerto Rico;3.81441;State
2000;Saint Kitts and Nevis;0.04566;State
2000;Saint Lucia;0.1533;State
2000;Saint Vincent/Grenadines;0.10786;State
2000;Suriname;0.43249;State
2000;Trinidad and Tobago;1.25178;State
2000;Turks and Caicos Islands;0.01751;State
2000;Uruguay;3.32808;State
2000;Venezuela;23.49275;State
2000;Virgin Islands -  U.S.;0.10864;State
2000;Virgin Islands - British;0.02038;State
2000;Europe;579.66957;Continent
2000;Albania;3.15835;State
2000;Austria;8.11341;State
2000;Belgium;10.26362;State
2000;Bulgaria;7.8185;State
2000;Cyprus;0.91968;State
2000;Denmark;5.33742;State
2000;Faroe Islands;0.04579;State
2000;Finland;5.1686;State
2000;France;59.70356;State
2000;Germany;82.18791;State
2000;Gibraltar;0.02727;State
2000;Greece;10.55911;State
2000;Hungary;10.14743;State
2000;Iceland;0.28104;State
2000;Ireland;3.8222;State
2000;Italy;57.74642;State
2000;Luxembourg;0.43878;State
2000;Malta;0.38995;State
2000;Netherlands;15.90785;State
2000;Norway;4.4924;State
2000;Poland;38.65416;State
2000;Portugal;10.3356;State
2000;Romania;22.44735;State
2000;Spain;40.589;State
2000;Sweden;8.92357;State
2000;Switzerland;7.29913;State
2000;Turkey;67.3293;State
2000;United Kingdom;59.38361;State
2000;Eurasia;288.71912;Region
2000;Middle East;173.09215;Region
2000;Bahrain;0.63462;State
2000;Iran;68.63155;State
2000;Iraq;22.67908;State
2000;Israel;6.11457;State
2000;Jordan;4.68762;State
2000;Kuwait;1.97408;State
2000;Lebanon;3.7915;State
2000;Oman;2.43238;State
2000;Qatar;0.62696;State
2000;Saudi Arabia;21.3119;State
2000;Syria;16.47124;State
2000;United Arab Emirates;3.2193;State
2000;Yemen;17.40726;State
2000;Africa;803.61288;Continent
2000;Algeria;30.42923;State
2000;Angola;10.37727;State
2000;Benin;6.61912;State
2000;Botswana;1.67968;State
2000;Burkina Faso;11.58775;State
2000;Burundi;6.8227;State
2000;Cameroon;15.34304;State
2000;Cape Verde;0.43013;State
2000;Central African Republic;3.97986;State
2000;Chad;7.94268;State
2000;Comoros;0.57863;State
2000;Congo (Brazzaville);3.10394;State
2000;Congo (Kinshasa);51.84855;State
2000;Cote dIvoire (IvoryCoast);16.88458;State
2000;Djibouti;0.66942;State
2000;Egypt;65.15855;State
2000;Equatorial Guinea;0.49148;State
2000;Ethiopia;64.16496;State
2000;Gabon;1.23643;State
2000;Gambia - The;1.36822;State
2000;Ghana;19.75162;State
2000;Guinea;8.35041;State
2000;Guinea-Bissau;1.27886;State
2000;Kenya;30.50798;State
2000;Lesotho;1.91632;State
2000;Liberia;2.60067;State
2000;Libya;5.12544;State
2000;Madagascar;15.74194;State
2000;Malawi;11.80151;State
2000;Mali;10.62082;State
2000;Mauritania;2.50087;State
2000;Mauritius;1.18593;State
2000;Morocco;28.11304;State
2000;Mozambique;18.12456;State
2000;Niger;10.95143;State
2000;Nigeria;123.17882;State
2000;Reunion;0.72;State
2000;Rwanda;8.39841;State
2000;Saint Helena;0.00723;State
2000;Sao Tome and Principe;0.14069;State
2000;Senegal;9.46928;State
2000;Seychelles;0.07916;State
2000;Sierra Leone;3.80906;State
2000;Somalia;7.38572;State
2000;South Africa;45.0641;State
2000;Sudan;34.1093;State
2000;Swaziland;1.14393;State
2000;Tanzania;33.71212;State
2000;Togo;4.99183;State
2000;Tunisia;9.56755;State
2000;Uganda;23.95582;State
2000;Western Sahara;0.3363;State
2000;Zambia;10.34517;State
2000;Zimbabwe;11.82003;State
2000;Asia & Oceania;3408.81144;Region
2000;Afghanistan;22.02095;State
2000;American Samoa;0.05777;State
2000;Australia;19.05319;State
2000;Bangladesh;132.15077;State
2000;Bhutan;0.60587;State
2000;Brunei;0.3253;State
2000;Burma (Myanmar);47.43887;State
2000;Cambodia;12.35115;State
2000;China;1263.63753;State
2000;Cook Islands;0.01631;State
2000;Fiji;0.80493;State
2000;French Polynesia;0.24918;State
2000;Guam;0.15532;State
2000;Hong Kong;6.65872;State
2000;India;1006.3003;State
2000;Indonesia;214.67661;State
2000;Japan;126.72922;State
2000;Kiribati;0.08512;State
2000;Korea - North;21.26345;State
2000;Korea - South;46.83884;State
2000;Laos;5.39741;State
2000;Macau;0.43174;State
2000;Malaysia;23.15128;State
2000;Maldives;0.29998;State
2000;Mongolia;2.66376;State
2000;Nauru;0.00986;State
2000;Nepal;24.81816;State
2000;New Caledonia;0.21119;State
2000;New Zealand;3.8004;State
2000;Niue;0.002;State
2000;Pakistan;152.42904;State
2000;Papua New Guinea;4.81279;State
2000;Philippines;81.22208;State
2000;Samoa;0.17621;State
2000;Singapore;4.03675;State
2000;Solomon Islands;0.43373;State
2000;Sri Lanka;19.43587;State
2000;Taiwan;22.18286;State
2000;Thailand;62.15674;State
2000;Tonga;0.10235;State
2000;U.S. Pacific Islands;0.24999;State
2000;Vanuatu;0.18986;State
2000;Vietnam;79.17798;State
2000;World;6088.68355;World
2001;North America;417.83236;Region
2001;Bermuda;0.06361;State
2001;Canada;31.37674;State
2001;Greenland;0.05713;State
2001;Mexico;101.24696;State
2001;Saint Pierre and Miquelon;0.00637;State
2001;United States;285.08156;State
2001;Central & South America;427.24012;Region
2001;Antigua and Barbuda;0.07673;State
2001;Argentina;37.69417;State
2001;Bahamas - The;0.28569;State
2001;Barbados;0.27491;State
2001;Belize;0.25464;State
2001;Bolivia;8.36745;State
2001;Brazil;178.86966;State
2001;Cayman Islands;0.03962;State
2001;Chile;15.33189;State
2001;Colombia;39.31245;State
2001;Costa Rica;3.95621;State
2001;Cuba;11.15582;State
2001;Dominica;0.07121;State
2001;Dominican Republic;8.61355;State
2001;Ecuador;12.62912;State
2001;El Salvador;5.8837;State
2001;Falkland Islands (Islas Malvinas);0.0029;State
2001;French Guiana;0.17756;State
2001;Grenada;0.10229;State
2001;Guadeloupe;0.43117;State
2001;Guatemala;11.28435;State
2001;Guyana;0.78626;State
2001;Haiti;8.56858;State
2001;Honduras;6.52698;State
2001;Jamaica;2.64051;State
2001;Martinique;0.41845;State
2001;Montserrat;0.00424;State
2001;Netherlands Antilles;0.21229;State
2001;Nicaragua;5.04262;State
2001;Panama;2.95229;State
2001;Paraguay;5.5234;State
2001;Peru;26.48533;State
2001;Puerto Rico;3.83777;State
2001;Saint Kitts and Nevis;0.04619;State
2001;Saint Lucia;0.1544;State
2001;Saint Vincent/Grenadines;0.10761;State
2001;Suriname;0.43851;State
2001;Trinidad and Tobago;1.24905;State
2001;Turks and Caicos Islands;0.01813;State
2001;Uruguay;3.34802;State
2001;Venezuela;23.84387;State
2001;Virgin Islands -  U.S.;0.10875;State
2001;Virgin Islands - British;0.02084;State
2001;Europe;582.3036;Continent
2001;Albania;3.128;State
2001;Austria;8.13169;State
2001;Belgium;10.29168;State
2001;Bulgaria;7.73842;State
2001;Cyprus;0.93263;State
2001;Denmark;5.35583;State
2001;Faroe Islands;0.04659;State
2001;Finland;5.18031;State
2001;France;60.0299;State
2001;Germany;82.28055;State
2001;Gibraltar;0.02802;State
2001;Greece;10.58152;State
2001;Hungary;10.12993;State
2001;Iceland;0.28481;State
2001;Ireland;3.8727;State
2001;Italy;57.87254;State
2001;Luxembourg;0.44478;State
2001;Malta;0.39187;State
2001;Netherlands;16.01744;State
2001;Norway;4.5152;State
2001;Poland;38.64364;State
2001;Portugal;10.38675;State
2001;Romania;22.4155;State
2001;Spain;41.04689;State
2001;Sweden;8.93991;State
2001;Switzerland;7.34377;State
2001;Turkey;68.4049;State
2001;United Kingdom;59.61997;State
2001;Eurasia;287.98099;Region
2001;Middle East;176.80343;Region
2001;Bahrain;0.64589;State
2001;Iran;69.53153;State
2001;Iraq;23.33473;State
2001;Israel;6.25134;State
2001;Jordan;4.79335;State
2001;Kuwait;2.04256;State
2001;Lebanon;3.81411;State
2001;Oman;2.4873;State
2001;Qatar;0.65885;State
2001;Saudi Arabia;21.79609;State
2001;Syria;16.88507;State
2001;United Arab Emirates;3.38733;State
2001;Yemen;17.97054;State
2001;Africa;823.10298;Continent
2001;Algeria;30.87431;State
2001;Angola;10.53839;State
2001;Benin;6.83901;State
2001;Botswana;1.71401;State
2001;Burkina Faso;12.03936;State
2001;Burundi;7.04302;State
2001;Cameroon;15.70686;State
2001;Cape Verde;0.43845;State
2001;Central African Republic;4.05393;State
2001;Chad;8.17941;State
2001;Comoros;0.59646;State
2001;Congo (Brazzaville);3.23999;State
2001;Congo (Kinshasa);53.49657;State
2001;Cote dIvoire (IvoryCoast);17.31097;State
2001;Djibouti;0.69299;State
2001;Egypt;66.57408;State
2001;Equatorial Guinea;0.50592;State
2001;Ethiopia;66.12258;State
2001;Gabon;1.26915;State
2001;Gambia - The;1.41305;State
2001;Ghana;20.19629;State
2001;Guinea;8.41692;State
2001;Guinea-Bissau;1.30645;State
2001;Kenya;31.2987;State
2001;Lesotho;1.92234;State
2001;Liberia;2.67979;State
2001;Libya;5.25089;State
2001;Madagascar;16.22682;State
2001;Malawi;12.12867;State
2001;Mali;10.91763;State
2001;Mauritania;2.56579;State
2001;Mauritius;1.19788;State
2001;Morocco;28.47748;State
2001;Mozambique;18.55916;State
2001;Niger;11.36215;State
2001;Nigeria;126.01433;State
2001;Reunion;0.73257;State
2001;Rwanda;8.61098;State
2001;Saint Helena;0.00728;State
2001;Sao Tome and Principe;0.14385;State
2001;Senegal;9.7162;State
2001;Seychelles;0.08017;State
2001;Sierra Leone;4.04341;State
2001;Somalia;7.62677;State
2001;South Africa;45.57622;State
2001;Sudan;35.02449;State
2001;Swaziland;1.16952;State
2001;Tanzania;34.56725;State
2001;Togo;5.13457;State
2001;Tunisia;9.67117;State
2001;Uganda;24.69;State
2001;Western Sahara;0.35169;State
2001;Zambia;10.6461;State
2001;Zimbabwe;11.86786;State
2001;Asia & Oceania;3450.06017;Region
2001;Afghanistan;22.0222;State
2001;American Samoa;0.05874;State
2001;Australia;19.29426;State
2001;Bangladesh;134.47753;State
2001;Bhutan;0.61598;State
2001;Brunei;0.33265;State
2001;Burma (Myanmar);48.08106;State
2001;Cambodia;12.53961;State
2001;China;1270.74423;State
2001;Cook Islands;0.01573;State
2001;Fiji;0.81073;State
2001;French Polynesia;0.25361;State
2001;Guam;0.15833;State
2001;Hong Kong;6.71338;State
2001;India;1023.29508;State
2001;Indonesia;217.83628;State
2001;Japan;126.97191;State
2001;Kiribati;0.08676;State
2001;Korea - North;21.49473;State
2001;Korea - South;47.17781;State
2001;Laos;5.49852;State
2001;Macau;0.43478;State
2001;Malaysia;23.73736;State
2001;Maldives;0.30591;State
2001;Mongolia;2.70447;State
2001;Nauru;0.00989;State
2001;Nepal;25.33561;State
2001;New Caledonia;0.21528;State
2001;New Zealand;3.83576;State
2001;Niue;0.00212;State
2001;Pakistan;156.79544;State
2001;Papua New Guinea;4.93745;State
2001;Philippines;83.09528;State
2001;Samoa;0.17779;State
2001;Singapore;4.12023;State
2001;Solomon Islands;0.44591;State
2001;Sri Lanka;19.64627;State
2001;Taiwan;22.33581;State
2001;Thailand;62.68514;State
2001;Tonga;0.10426;State
2001;U.S. Pacific Islands;0.25365;State
2001;Vanuatu;0.19317;State
2001;Vietnam;80.20948;State
2001;World;6165.32364;World
2002;North America;422.05268;Region
2002;Bermuda;0.06418;State
2002;Canada;31.64096;State
2002;Greenland;0.05736;State
2002;Mexico;102.47993;State
2002;Saint Pierre and Miquelon;0.00633;State
2002;United States;287.80391;State
2002;Central & South America;433.05116;Region
2002;Antigua and Barbuda;0.07794;State
2002;Argentina;37.99945;State
2002;Bahamas - The;0.28858;State
2002;Barbados;0.27622;State
2002;Belize;0.2613;State
2002;Bolivia;8.54249;State
2002;Brazil;181.41759;State
2002;Cayman Islands;0.0408;State
2002;Chile;15.50394;State
2002;Colombia;39.80495;State
2002;Costa Rica;4.02095;State
2002;Cuba;11.20269;State
2002;Dominica;0.07153;State
2002;Dominican Republic;8.7569;State
2002;Ecuador;12.82728;State
2002;El Salvador;5.90183;State
2002;Falkland Islands (Islas Malvinas);0.00293;State
2002;French Guiana;0.18224;State
2002;Grenada;0.10284;State
2002;Guadeloupe;0.43568;State
2002;Guatemala;11.50667;State
2002;Guyana;0.78273;State
2002;Haiti;8.72319;State
2002;Honduras;6.69369;State
2002;Jamaica;2.66498;State
2002;Martinique;0.42223;State
2002;Montserrat;0.00481;State
2002;Netherlands Antilles;0.21434;State
2002;Nicaragua;5.14998;State
2002;Panama;3.00342;State
2002;Paraguay;5.62689;State
2002;Peru;26.88171;State
2002;Puerto Rico;3.85827;State
2002;Saint Kitts and Nevis;0.04669;State
2002;Saint Lucia;0.1553;State
2002;Saint Vincent/Grenadines;0.10726;State
2002;Suriname;0.44433;State
2002;Trinidad and Tobago;1.24584;State
2002;Turks and Caicos Islands;0.01875;State
2002;Uruguay;3.36782;State
2002;Venezuela;24.19177;State
2002;Virgin Islands -  U.S.;0.10892;State
2002;Virgin Islands - British;0.0213;State
2002;Europe;585.01784;Continent
2002;Albania;3.09803;State
2002;Austria;8.14831;State
2002;Belgium;10.31197;State
2002;Bulgaria;7.6618;State
2002;Cyprus;0.94681;State
2002;Denmark;5.37469;State
2002;Faroe Islands;0.04735;State
2002;Finland;5.19304;State
2002;France;60.3632;State
2002;Germany;82.35067;State
2002;Gibraltar;0.0282;State
2002;Greece;10.60386;State
2002;Hungary;10.11278;State
2002;Iceland;0.28803;State
2002;Ireland;3.93313;State
2002;Italy;57.95519;State
2002;Luxembourg;0.45079;State
2002;Malta;0.39352;State
2002;Netherlands;16.12283;State
2002;Norway;4.53559;State
2002;Poland;38.62598;State
2002;Portugal;10.43387;State
2002;Romania;22.36575;State
2002;Spain;41.63961;State
2002;Sweden;8.95417;State
2002;Switzerland;7.3946;State
2002;Turkey;69.47904;State
2002;United Kingdom;59.84827;State
2002;Eurasia;287.1886;Region
2002;Middle East;180.37562;Region
2002;Bahrain;0.65697;State
2002;Iran;70.28374;State
2002;Iraq;24.00405;State
2002;Israel;6.36954;State
2002;Jordan;4.90206;State
2002;Kuwait;2.11225;State
2002;Lebanon;3.83546;State
2002;Oman;2.54108;State
2002;Qatar;0.69173;State
2002;Saudi Arabia;22.27404;State
2002;Syria;17.29982;State
2002;United Arab Emirates;3.5581;State
2002;Yemen;18.5462;State
2002;Africa;843.06171;Continent
2002;Algeria;31.31248;State
2002;Angola;10.76051;State
2002;Benin;7.06449;State
2002;Botswana;1.74618;State
2002;Burkina Faso;12.58496;State
2002;Burundi;7.28679;State
2002;Cameroon;16.09444;State
2002;Cape Verde;0.4467;State
2002;Central African Republic;4.12842;State
2002;Chad;8.43619;State
2002;Comoros;0.61467;State
2002;Congo (Brazzaville);3.33042;State
2002;Congo (Kinshasa);55.20041;State
2002;Cote dIvoire (IvoryCoast);17.68765;State
2002;Djibouti;0.71635;State
2002;Egypt;68.02312;State
2002;Equatorial Guinea;0.52076;State
2002;Ethiopia;68.18727;State
2002;Gabon;1.30042;State
2002;Gambia - The;1.45811;State
2002;Ghana;20.66146;State
2002;Guinea;8.5203;State
2002;Guinea-Bissau;1.33312;State
2002;Kenya;32.15532;State
2002;Lesotho;1.92564;State
2002;Liberia;2.75304;State
2002;Libya;5.37924;State
2002;Madagascar;16.72589;State
2002;Malawi;12.46009;State
2002;Mali;11.21969;State
2002;Mauritania;2.63185;State
2002;Mauritius;1.20959;State
2002;Morocco;28.8389;State
2002;Mozambique;18.97917;State
2002;Niger;11.79208;State
2002;Nigeria;128.86432;State
2002;Reunion;0.74387;State
2002;Rwanda;8.85737;State
2002;Saint Helena;0.00734;State
2002;Sao Tome and Principe;0.14713;State
2002;Senegal;9.97244;State
2002;Seychelles;0.08113;State
2002;Sierra Leone;4.28683;State
2002;Somalia;7.89678;State
2002;South Africa;46.07695;State
2002;Sudan;35.9266;State
2002;Swaziland;1.19371;State
2002;Tanzania;35.3831;State
2002;Togo;5.27793;State
2002;Tunisia;9.77448;State
2002;Uganda;25.46958;State
2002;Western Sahara;0.36739;State
2002;Zambia;10.91696;State
2002;Zimbabwe;11.86602;State
2002;Asia & Oceania;3490.97008;Region
2002;Afghanistan;23.05074;State
2002;American Samoa;0.05964;State
2002;Australia;19.53494;State
2002;Bangladesh;136.86984;State
2002;Bhutan;0.62594;State
2002;Brunei;0.33999;State
2002;Burma (Myanmar);48.71575;State
2002;Cambodia;12.7292;State
2002;China;1277.59472;State
2002;Cook Islands;0.01515;State
2002;Fiji;0.81667;State
2002;French Polynesia;0.25798;State
2002;Guam;0.16106;State
2002;Hong Kong;6.76248;State
2002;India;1040.28482;State
2002;Indonesia;220.97191;State
2002;Japan;127.18724;State
2002;Kiribati;0.08826;State
2002;Korea - North;21.71214;State
2002;Korea - South;47.43728;State
2002;Laos;5.57803;State
2002;Macau;0.43898;State
2002;Malaysia;24.28261;State
2002;Maldives;0.31186;State
2002;Mongolia;2.74455;State
2002;Nauru;0.00992;State
2002;Nepal;25.81505;State
2002;New Caledonia;0.21944;State
2002;New Zealand;3.89633;State
2002;Niue;0.00213;State
2002;Pakistan;160.26923;State
2002;Papua New Guinea;5.0626;State
2002;Philippines;84.93641;State
2002;Samoa;0.17943;State
2002;Singapore;4.19778;State
2002;Solomon Islands;0.45822;State
2002;Sri Lanka;19.87007;State
2002;Taiwan;22.45063;State
2002;Thailand;63.21312;State
2002;Tonga;0.10616;State
2002;U.S. Pacific Islands;0.25739;State
2002;Vanuatu;0.19646;State
2002;Vietnam;81.25796;State
2002;World;6241.71768;World
2003;North America;426.06238;Region
2003;Bermuda;0.06476;State
2003;Canada;31.88931;State
2003;Greenland;0.05754;State
2003;Mexico;103.71806;State
2003;Saint Pierre and Miquelon;0.00629;State
2003;United States;290.32642;State
2003;Central & South America;438.97976;Region
2003;Antigua and Barbuda;0.07907;State
2003;Argentina;38.33688;State
2003;Bahamas - The;0.29135;State
2003;Barbados;0.27755;State
2003;Belize;0.26796;State
2003;Bolivia;8.71906;State
2003;Brazil;183.95992;State
2003;Cayman Islands;0.04199;State
2003;Chile;15.67191;State
2003;Colombia;40.35102;State
2003;Costa Rica;4.08382;State
2003;Cuba;11.24668;State
2003;Dominica;0.07173;State
2003;Dominican Republic;8.89658;State
2003;Ecuador;13.07418;State
2003;El Salvador;5.91985;State
2003;Falkland Islands (Islas Malvinas);0.00297;State
2003;French Guiana;0.18692;State
2003;Grenada;0.10332;State
